,Tweet ID,Time,User,Tweet
0,1592880440532430859,2022-11-16 14:01:05+00:00,Peticiondemano,@CoinDesk @circle Apple will regret that they collaborate with such scammers like Circle
1,1592880435381800960,2022-11-16 14:01:04+00:00,theobesteman,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
2,1592880427030949889,2022-11-16 14:01:02+00:00,webthreechain,"Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse

https://t.co/4B1Y9cxrea… https://t.co/c15UWG2YYz"
3,1592880412103057408,2022-11-16 14:00:59+00:00,Ellain1919,@CoinDesk @GenesisTrading @SBF_FTX @LisaBraganca @jdorman81 @Oppenheimer The greatest privvate secret of DEFI https://t.co/ZBkgMnysZe
4,1592880410157281285,2022-11-16 14:00:58+00:00,Quackaracha,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
5,1592880405870694404,2022-11-16 14:00:57+00:00,GG9S8ITU3fGId4k,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
6,1592880392855379968,2022-11-16 14:00:54+00:00,PainterBillyZ,"@CoinDesk @Liqquidity “Sorry, I should have done better” -SBF 

#FTX #BlockFi #FINDSAM @BankruptFTXYC https://t.co/AkFaOmdvUB"
7,1592880357585846272,2022-11-16 14:00:46+00:00,OttawaWebPro,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
8,1592880346525466624,2022-11-16 14:00:43+00:00,Jephfery,"RT @CoinDesk: Gifting $BTC and other cryptocurrencies may not be a taxable event.

If you’re gifting crypto to someone, keep it below $15,0…"
9,1592880341962063872,2022-11-16 14:00:42+00:00,james_baluyut_c,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
10,1592880288581169154,2022-11-16 14:00:29+00:00,HarrisonMontan3,@CoinDesk @FTX_Official @LexSokolin @kucoincom Those who are saying kucoin is insolvent maybe try to check their wa… https://t.co/s49sVTWWpH
11,1592880286580326400,2022-11-16 14:00:29+00:00,menacoin_,"European Union could ban privacy-enhancing coins such as zcash, and monero under a leaked draft of an anti-money la… https://t.co/sFL6X93oat"
12,1592880268167479298,2022-11-16 14:00:24+00:00,web5crypto,@CoinDesk @Liqquidity 对FTX 技术有兴趣可以关注我
13,1592880253973987328,2022-11-16 14:00:21+00:00,CoinDesk,"“What I find a bit disappointing is that in this day and age, the regulators still do not seem to be able to think… https://t.co/VdtSy7ikd9"
14,1592880251184742400,2022-11-16 14:00:20+00:00,nomansys,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
15,1592880213784158208,2022-11-16 14:00:11+00:00,Leonard68997162,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
16,1592880200639184897,2022-11-16 14:00:08+00:00,vananderkev,RT @JustinCryptoOG: https://t.co/e2HTxabqO7
17,1592880190153232391,2022-11-16 14:00:06+00:00,CoinDesk,"LIVE: @GenesisTrading's crypto lending unit halts withdrawals, a look at the legal ramifications for @SBF_FTX and m… https://t.co/xieNXnKn0W"
18,1592880189763358720,2022-11-16 14:00:06+00:00,bwenews,"[Coindesk重要快讯]
Matter Labs Nets $200M to Build zkSync Ethereum Scaling Platform
译文：Matter Labs 净赚 2 亿美元用于构建 zkSync… https://t.co/nQ6J5907ok"
19,1592880188987437060,2022-11-16 14:00:05+00:00,winsontang,Genesis' Crypto-Lending Unit Is Suspending Withdrawals in Wake of FTX Collapse https://t.co/693Gk9MZdU
20,1592880183601942528,2022-11-16 14:00:04+00:00,MCryptoworld,"@CoinDesk @Liqquidity CoinDesk, are you part of ""normies"" or the crypto world? If the former you can bring some enl… https://t.co/YUyOGOBJ2U"
21,1592880182754701312,2022-11-16 14:00:04+00:00,MountainYoda,RT @gregzaj1: https://t.co/Ftu5d12VHV
22,1592880182104584192,2022-11-16 14:00:04+00:00,Frances_Coppola,"RT @CoinDesk: .@circle CEO @jerallaire has written to Congressional leaders for financial services, calling for workable, clear U.S. legisl…"
23,1592880177976967170,2022-11-16 14:00:03+00:00,BTCticker,One Bitcoin now worth $16506.877. Market Cap $317.080 Billion. Based on #coindesk BPI #bitcoin
24,1592880176719097863,2022-11-16 14:00:03+00:00,HNTweets,Genesis' Crypto-Lending Unit Is Suspending Withdrawals in Wake of FTX Collapse: https://t.co/AeTrtPmlDr Comments: https://t.co/erW74xWn1d
25,1592880169320124417,2022-11-16 14:00:01+00:00,robersv,"👛""Los comerciantes que aceptan pagos en la moneda estable #USDC de @circle ahora pueden interactuar con @Apple Pay""… https://t.co/zxIuTOiSyQ"
26,1592880163792228352,2022-11-16 13:59:59+00:00,ArturKazak,RT @PeterSchiff: Qenta offered to buy my bank. What a huge loss for Puerto Rico that OCIF blocked the sale and forced me to liquidate the b…
27,1592880146973069312,2022-11-16 13:59:55+00:00,mikeshing,Genesis halts withdrawals https://t.co/0v1SpWI918
28,1592880141017182209,2022-11-16 13:59:54+00:00,d57heinz,"RT @alex_valaitis: @GenesisTrading @DCGco @Grayscale Another interesting wrinkle in this development:

The news was first reported by @Coin…"
29,1592880115578712065,2022-11-16 13:59:48+00:00,Adebayo94574298,@CoinDesk How can some start trading
30,1592880107131371526,2022-11-16 13:59:46+00:00,jimmyhomma,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
31,1592880084750589952,2022-11-16 13:59:41+00:00,mywordsmyworld3,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
32,1592880078702411776,2022-11-16 13:59:39+00:00,phaltron,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
33,1592880073086230530,2022-11-16 13:59:38+00:00,Sandrac45192333,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
34,1592880057995137024,2022-11-16 13:59:34+00:00,Camila_Rocha,"#Crypto #FTX meltdown: 

-Blockfi is limiting platform activity. 

-Genesis’ Crypto-Lending Unit Is Halting Custome… https://t.co/jU6PcxQOc6"
35,1592880049929474049,2022-11-16 13:59:32+00:00,yasenyankovblc,"RT @Nexo: .@Nexo would like to confirm that we have $0 exposure to Genesis, Gemini, Luno, and BlockFi.
Our hearts go out to those affected.…"
36,1592880035287162883,2022-11-16 13:59:29+00:00,BerkEfeBenli1,"RT @CoinDesk: FTX's collapse is wreaking havoc across the crypto world, as lender BlockFi is reportedly preparing to file for bankruptcy. @…"
37,1592880012814086146,2022-11-16 13:59:23+00:00,LuisMar56615827,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
38,1592879988071870464,2022-11-16 13:59:18+00:00,xmrhero,Unpopular opinion: Coindesk is responsible for the #FTX collapse because if they had not questioned FTX and Alameda… https://t.co/mWtCR9j1Nm
39,1592879948238557187,2022-11-16 13:59:08+00:00,SuburbanBeagle,Props to @CoinDesk. Spreading info on FTX insolvency first days of november. CoinDesk is owned by @DCGco which also… https://t.co/QENqYUcR6d
40,1592879941422833670,2022-11-16 13:59:06+00:00,Clansman_71,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
41,1592879899660152834,2022-11-16 13:58:57+00:00,fredwalton216,"10) Circle CEO reiterates call for workable, clear stablecoins regulations. https://t.co/ZpAUBZ77i8"
42,1592879892948873217,2022-11-16 13:58:55+00:00,joey_mage,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
43,1592879875488387072,2022-11-16 13:58:51+00:00,indianndon,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
44,1592879850511290369,2022-11-16 13:58:45+00:00,WagnerRealiza,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
45,1592879849894744067,2022-11-16 13:58:45+00:00,EviLemur,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
46,1592879848451543041,2022-11-16 13:58:44+00:00,fawazshola,@CoinDesk @Liqquidity The FTX debacle is truly so  unfortunate. Founders will learn to build with integrity and hon… https://t.co/gIh5OGblJX
47,1592879836573618176,2022-11-16 13:58:41+00:00,indianndon,RT @Nouriel: The unraveling of the entire crypto house of cards continues. Endless domino effect that will lead in due time to the total co…
48,1592879823638401025,2022-11-16 13:58:38+00:00,Saeed58786680,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
49,1592879816101224448,2022-11-16 13:58:37+00:00,danialazmi,"RT @TheBlock__: Genesis halting customer withdrawals after FTX, 3AC collapses: CoinDesk
https://t.co/iYcOJhjQxc"
50,1592879810778660866,2022-11-16 13:58:35+00:00,ilat33f,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
51,1592879804097114115,2022-11-16 13:58:34+00:00,DwayneDarling21,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
52,1592879801261789184,2022-11-16 13:58:33+00:00,Arifai777,"Genesis halting customer withdrawals after FTX, 3AC collapses: CoinDesk https://t.co/RWneeVrpyG"
53,1592879791849766912,2022-11-16 13:58:31+00:00,ajokhai,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
54,1592879769787699200,2022-11-16 13:58:26+00:00,francescoleggio,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
55,1592879766319042560,2022-11-16 13:58:25+00:00,SvenMeyer,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
56,1592879763516841985,2022-11-16 13:58:24+00:00,YeetStreetNFT1,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
57,1592879754675310593,2022-11-16 13:58:22+00:00,pierre52158194,"RT @MoneyRadar_FR: 🚨ALERTE - GENESIS suspend les retraits de ses clients

L'unité, connue sous le nom de Genesis Global Capital, sert une b…"
58,1592879737969725446,2022-11-16 13:58:18+00:00,Sandrac45192333,"RT @crypto_condom: Next contagion victim: @Gemini EARN used @GenesisTrading lending. 
https://t.co/GIhAjUb566"
59,1592879733473431552,2022-11-16 13:58:17+00:00,hasnainhafiz84,"RT @CoinDesk: FTX's collapse is wreaking havoc across the crypto world, as lender BlockFi is reportedly preparing to file for bankruptcy. @…"
60,1592879733033021441,2022-11-16 13:58:17+00:00,275million,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
61,1592879721611948032,2022-11-16 13:58:14+00:00,PATRIOT06312435,"@EntropicXplorer @NPR So CNBC, CoinDesk, and WSJ are all non-credible? https://t.co/YGJd2BxIN6"
62,1592879717363113985,2022-11-16 13:58:13+00:00,curiouspegasus,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
63,1592879686547558401,2022-11-16 13:58:06+00:00,ARBLETTER,RT @DeItaone: https://t.co/93OD0rWcK9
64,1592879663281364992,2022-11-16 13:58:00+00:00,EMX_000,"Ahahahah, this is getting hilarious!! 

The fall of Alameda publicly started with the release of theor balance shee… https://t.co/DCXFjTWrpA"
65,1592879611372707840,2022-11-16 13:57:48+00:00,Hans_de_Dipper,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
66,1592879589063528450,2022-11-16 13:57:42+00:00,stockawocka,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
67,1592879586500440064,2022-11-16 13:57:42+00:00,sicsemperfiat,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
68,1592879574643507205,2022-11-16 13:57:39+00:00,ohfiddleschtix,@ExistenceStudy @degendevv @BowTiedIguana @CoinDesk @0x_tracy Conspiracy in politics today is so apparent there is… https://t.co/bxlrbjIsy6
69,1592879574421213185,2022-11-16 13:57:39+00:00,petrucci333,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
70,1592879556117295105,2022-11-16 13:57:35+00:00,Elizadwi60,@CoinDesk @Liqquidity This is insanee gamee cchangeer  https://t.co/X16b6KNpno
71,1592879550090063873,2022-11-16 13:57:33+00:00,benthebape,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
72,1592879544729767936,2022-11-16 13:57:32+00:00,DigPerspectives,"RT @CoinDesk: FTX's collapse is wreaking havoc across the crypto world, as lender BlockFi is reportedly preparing to file for bankruptcy. @…"
73,1592879542930112514,2022-11-16 13:57:31+00:00,JeetSingh525,FirstSquawk: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
74,1592879531257630721,2022-11-16 13:57:29+00:00,fw_roto,@CoinDesk @Liqquidity Next is you COINDESK lol
75,1592879504468643842,2022-11-16 13:57:22+00:00,GaziauxM,"RT @MoneyRadar_FR: 🚨ALERTE - GENESIS suspend les retraits de ses clients

L'unité, connue sous le nom de Genesis Global Capital, sert une b…"
76,1592879501348065280,2022-11-16 13:57:22+00:00,jerrakos67,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
77,1592879494720679937,2022-11-16 13:57:20+00:00,Christo97756375,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
78,1592879489872429056,2022-11-16 13:57:19+00:00,TOMMYELLTOM,"RT @Nexo: .@Nexo would like to confirm that we have $0 exposure to Genesis, Gemini, Luno, and BlockFi.
Our hearts go out to those affected.…"
79,1592879488085348359,2022-11-16 13:57:18+00:00,danialazmi,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
80,1592879487192301569,2022-11-16 13:57:18+00:00,beitmenotyou,4 Key Takeaways from the FTX Fiasco https://t.co/mxU0rCC2Vm
81,1592879454086631424,2022-11-16 13:57:10+00:00,vzlui,RT @Nouriel: The unraveling of the entire crypto house of cards continues. Endless domino effect that will lead in due time to the total co…
82,1592879452878704640,2022-11-16 13:57:10+00:00,teresakai21,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
83,1592879441117872129,2022-11-16 13:57:07+00:00,Sean__Michael,"RT @CoinDesk: FTX's collapse is wreaking havoc across the crypto world, as lender BlockFi is reportedly preparing to file for bankruptcy. @…"
84,1592879399065772034,2022-11-16 13:56:57+00:00,Laureta_Tony,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
85,1592879387447549952,2022-11-16 13:56:54+00:00,outwaitht,@denkomancheski I have just remembered this: https://t.co/UH4ZMPz4aD
86,1592879377322475521,2022-11-16 13:56:52+00:00,xrpaxelrod,@CoinDesk @GenesisTrading @NelWang https://t.co/NN1EwQW9sc
87,1592879357936427009,2022-11-16 13:56:47+00:00,nstlbcn,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
88,1592879349635907585,2022-11-16 13:56:45+00:00,CoinDeskES,La correlación entre más de 162 activos cripto creció en medio del el colapso del exchange @FTX_Official. Sin embar… https://t.co/wG7YYvptN4
89,1592879344791453697,2022-11-16 13:56:44+00:00,cryptoSlinger44,"RT @Nexo: .@Nexo would like to confirm that we have $0 exposure to Genesis, Gemini, Luno, and BlockFi.
Our hearts go out to those affected.…"
90,1592879340412436480,2022-11-16 13:56:43+00:00,CoinDesk,"FTX's collapse is wreaking havoc across the crypto world, as lender BlockFi is reportedly preparing to file for ban… https://t.co/O0tj0zG2my"
91,1592879337325617157,2022-11-16 13:56:42+00:00,Coimin_T,"RT @jamespmcleod: This is such a skewed view of things.

FT broke the balance sheet that has been an enormous part of the story, and Coinde…"
92,1592879329473884164,2022-11-16 13:56:41+00:00,True_Rab,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
93,1592879327196372995,2022-11-16 13:56:40+00:00,nhamokid,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
94,1592879294271094786,2022-11-16 13:56:32+00:00,thembani_tmb,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
95,1592879267414953986,2022-11-16 13:56:26+00:00,GuiIdLeader,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
96,1592879250285400066,2022-11-16 13:56:22+00:00,wildhoney78bc,RT @DeItaone: https://t.co/93OD0rWcK9
97,1592879233902469121,2022-11-16 13:56:18+00:00,mooning_soon,"RT @Nexo: .@Nexo would like to confirm that we have $0 exposure to Genesis, Gemini, Luno, and BlockFi.
Our hearts go out to those affected.…"
98,1592879230039515140,2022-11-16 13:56:17+00:00,GTed10,RT @TheCryptoCanopy: GenesisTrading plans to halt customer withdrawals.
99,1592879179892412416,2022-11-16 13:56:05+00:00,LeslieRidgeVIP,@CoinDesk @GenesisTrading @NelWang Going zero? #Bitcoin? https://t.co/UnsDsb5qRC
100,1592879163236839424,2022-11-16 13:56:01+00:00,adilrazayounus,: Crypto-lender Genesis has stopped withdrawals - Coindesk
101,1592879161412128770,2022-11-16 13:56:01+00:00,Egocrata,RT @Nouriel: The unraveling of the entire crypto house of cards continues. Endless domino effect that will lead in due time to the total co…
102,1592879143665823744,2022-11-16 13:55:56+00:00,yigitt100,"RT @Tree_of_Alpha: Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of FTX Collapse - Coindesk

""Importantly, this deci…"
103,1592879125240643590,2022-11-16 13:55:52+00:00,Drobdude1,@bitcoinzay Coindesk is full of crap....they literally manipulate markets with there fud articles throughout 2018...
104,1592879111495905283,2022-11-16 13:55:49+00:00,ht164,"ビットコイン長期保有者、買い集めから売却へシフト──FTX崩壊で自信揺らぐ？(CoinDesk Japan)
https://t.co/RdKlsZ6XFz
長期保有者って損切りができないだけの人では…。買い集めもナンピン買いするしか道がないだけでは…。"
105,1592879100120948738,2022-11-16 13:55:46+00:00,AlbertoObonaga,RT @Investingcom: *GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK https://t.co/irF9ygYpT0
106,1592879086049054721,2022-11-16 13:55:43+00:00,ash_jg,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
107,1592879072614703104,2022-11-16 13:55:39+00:00,LinusLarsson,🎵🎶 DET. KOMMER. MERA. 🎵🎶  🎶  https://t.co/dmbVTomYEn
108,1592879060593836034,2022-11-16 13:55:36+00:00,ichigo_Tuber,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
109,1592879050720423942,2022-11-16 13:55:34+00:00,Endangshary,@CoinDesk @BitcoinSuisseAG @CansuBurkhalter @koinly wwhy  all coovering this froom us https://t.co/8EHQATwuFD
110,1592879032219054080,2022-11-16 13:55:30+00:00,TraderNJ1,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
111,1592879015903514629,2022-11-16 13:55:26+00:00,cn5151,「暗号資産を保有し、そこから特定の利益を得れば、税法の目的上、米国では、それは証券。」（簡約） https://t.co/1uMDzKNANR
112,1592878989869461506,2022-11-16 13:55:20+00:00,ApeDigest,RT @ApeDigest: Genesis down. Coindesk reports. Digital Currency Group (parent company) confused.
113,1592878938287587328,2022-11-16 13:55:07+00:00,bitcoinpartyall,coindesk: 4 key takeaways from the ftx fiasco https://t.co/H1jLCxk7LJ
114,1592878930406821893,2022-11-16 13:55:05+00:00,ADABabyWhale,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
115,1592878929018486785,2022-11-16 13:55:05+00:00,keizaiganbaru,"RT @adamscochran: Genesis seems dead in the water. Halting all withdraws per Coindesk.

Big things starting to unwind here.

Holy shit,"
116,1592878922433454080,2022-11-16 13:55:04+00:00,RenewableSearch,4 Key Takeaways from the FTX Fiasco: The real reason why the FTX failure hits so hard is not because the crypto ind… https://t.co/HW2x23PFqg
117,1592878920310947840,2022-11-16 13:55:03+00:00,AlertingCryptos,"Genesis halting customer withdrawals after FTX, 3AC collapses: CoinDesk
 https://t.co/ivy0yTNdEZ"
118,1592878898072924160,2022-11-16 13:54:58+00:00,Jimbeamo2,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
119,1592878887692042240,2022-11-16 13:54:55+00:00,xrpaxelrod,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
120,1592878832134287362,2022-11-16 13:54:42+00:00,inui2011,"RT @CoinNewsFlash: FTX、3ACの崩壊後、Genesisが顧客の引き出しを停止：CoinDesk

https://t.co/ipBuaPVnRZ"
121,1592878826937528320,2022-11-16 13:54:41+00:00,hub_web3,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
122,1592878793873850368,2022-11-16 13:54:33+00:00,EffZee_,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
123,1592878775783391232,2022-11-16 13:54:29+00:00,AnisFriend,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
124,1592878769282613250,2022-11-16 13:54:27+00:00,CryptoPulseHQ,"4 Key Takeaways from the FTX Fiasco...
Read more at 
https://t.co/sbb7TX2iuj

Download https://t.co/0Pfs5fl9u9"
125,1592878724869148672,2022-11-16 13:54:16+00:00,BeingJim,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
126,1592878722469617666,2022-11-16 13:54:16+00:00,ApeDigest,Genesis down. Coindesk reports. Digital Currency Group (parent company) confused.
127,1592878712886030336,2022-11-16 13:54:14+00:00,KafamizaGoreCry,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
128,1592878711522697217,2022-11-16 13:54:13+00:00,TheCryptoRss,"4 Key Takeaways from the FTX Fiasco

The real reason why the FTX failure hits so hard is not because the #crypto in… https://t.co/KcqtIqsanK"
129,1592878686541578241,2022-11-16 13:54:07+00:00,Saka8year,連鎖きてしまった https://t.co/4G2IQMfl3a
130,1592878684461240320,2022-11-16 13:54:07+00:00,ReyWhen,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
131,1592878675376341005,2022-11-16 13:54:05+00:00,rdragomirescu,"@CoinDesk @Jonas__Gross @EUCouncil @jackschickler This is insane, work with operators to define clear limits and ch… https://t.co/ruE2eARZeQ"
132,1592878670896836610,2022-11-16 13:54:04+00:00,SixDCoin,4 Key Takeaways from the FTX Fiasco https://t.co/Sjcm9NcEb0 https://t.co/gYdo4QP9UE
133,1592878667780481026,2022-11-16 13:54:03+00:00,Arifai777,4 Key Takeaways from the FTX Fiasco https://t.co/sQFAPuk7Rg
134,1592878650491555842,2022-11-16 13:53:59+00:00,CepthaLimited,💥BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk 👀
135,1592878650441224194,2022-11-16 13:53:59+00:00,Crypto_Genie1,"@Genesis’ Crypto-Lending Unit Is Halting Customer Withdrawals in Wake of #FTX Collapse🥲

https://t.co/W69668eCxv… https://t.co/Z1TD6RxKVW"
136,1592878644862783489,2022-11-16 13:53:57+00:00,Usiris,The fall of FTX is wreaking havoc across the whole crypto market with another one in possibly trouble. Genesis is s… https://t.co/dxK0dL6MJE
137,1592878637321433089,2022-11-16 13:53:56+00:00,0xSHA256,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
138,1592878636520308737,2022-11-16 13:53:55+00:00,MasterMetals,Is a Tax Loss considered a benefit? #AskingForAFriend  #Crypto https://t.co/BPuVcyEhfZ
139,1592878634943287299,2022-11-16 13:53:55+00:00,felixfaler,"RT @Tree_of_Alpha: The fact DCG owns both Genesis and Coindesk, and Genesis is forced to halt withdrawals after a bankrun initiated by a Co…"
140,1592878623781896192,2022-11-16 13:53:52+00:00,chainparrot,4 Key Takeaways from the FTX Fiasco https://t.co/twD3YVTW5x
141,1592878617021026304,2022-11-16 13:53:51+00:00,d3c3nt0bj3cts,"@Bitboy_Crypto Omg did you even listen to the interview? Not like Kevin O'Leary needs anyone coming to his defense,… https://t.co/v1lZVkTEXg"
142,1592878611417079808,2022-11-16 13:53:49+00:00,HochstatMichael,RT @DeItaone: GENESIS’ CRYPTO-LENDING UNIT IS HALTING CUSTOMER WITHDRAWALS IN WAKE OF FTX COLLAPSE - COINDESK
143,1592878605326962688,2022-11-16 13:53:48+00:00,Veki551155,"Gifting $BTC and other cryptocurrencies may not be a taxable event.

If you’re gifting crypto to someone, keep it b… https://t.co/ofZsK86SDb"
144,1592878604156690433,2022-11-16 13:53:48+00:00,AlexMicMac,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
145,1592878600424132608,2022-11-16 13:53:47+00:00,DFMdao,RT @CoinDesk: JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with its instit…
146,1592878597907574784,2022-11-16 13:53:46+00:00,TheWiseBull,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
147,1592878597190160384,2022-11-16 13:53:46+00:00,Veki551155,"We're live now on Spaces breaking down how future tax laws may be affected by the #FTX bankruptcy.
Come join us!… https://t.co/81vsTNiM46"
148,1592878593910067201,2022-11-16 13:53:45+00:00,Veki551155,JUST IN: The lending arm of @GenesisTrading plans to halt customer withdrawals. The unit discussed the matter with… https://t.co/jV99LLSr1Z
149,1592878575006658560,2022-11-16 13:53:41+00:00,sorinakke,"RT @realdanielnita: Genesis' opreste retragerile clientilor in urma colapsului FTX, acestia detin un total de 2,8 miliarde de dolari.

Surs…"
150,1592878565850492928,2022-11-16 13:53:39+00:00,Jatindyaut,https://t.co/ItHcHvHZG1
151,1592878559949107200,2022-11-16 13:53:37+00:00,CobraArtR,RT @BTC_Archive: BREAKING: Crypto-lender Genesis has stopped withdrawals - Coindesk
152,1592878552982384640,2022-11-16 13:53:35+00:00,freemktcyclist,https://t.co/goPDXwZuHH
153,1592878476243062785,2022-11-16 13:53:17+00:00,CoinNewsFlash,"FTX、3ACの崩壊後、Genesisが顧客の引き出しを停止：CoinDesk

https://t.co/ipBuaPVnRZ"
154,1592878436481368065,2022-11-16 13:53:08+00:00,HW_BNB48,RT @CoinCornerDanny: @BTC_Archive Details: https://t.co/Z6l8FnGmy6
